event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2599624375,true,2017-03-13 15:00:00.000,33.643316,13.0032,,,,,"STBU02",40.0,,,21,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624376,true,2017-03-13 18:00:00.000,33.642549,13.003583,,,,,"STBU02",38.0,,,21,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624377,true,2017-03-13 21:00:00.000,33.643399,13.003366,,,,,"STBU02",35.0,,,21,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624382,true,2017-03-14 00:00:00.000,33.643383,13.003933,,,,,"STBU02",32.0,,,20,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624383,true,2017-03-14 03:00:00.000,33.643816,13.003966,,,,,"STBU02",31.0,,,20,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624384,true,2017-03-14 06:00:00.000,33.642899,13.007,,,,,"STBU02",35.0,,,20,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624385,true,2017-03-14 09:00:00.000,33.704633,13.127132,,,,,"STBU02",38.0,,,20,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624386,true,2017-03-14 12:00:00.000,33.692466,13.122799,,,,,"STBU02",42.0,,,22,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624387,true,2017-03-14 15:00:00.000,33.642366,13.006383,,,,,"STBU02",40.0,,,22,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624388,true,2017-03-14 18:00:00.000,33.642633,13.009133,,,,,"STBU02",34.0,,,22,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624389,true,2017-03-14 21:00:00.000,33.643033,13.00325,,,,,"STBU02",32.0,,,22,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624378,true,2017-03-15 00:01:00.000,33.642583,13.00275,,,,,"STBU02",32.0,,,16,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624379,true,2017-03-15 03:00:00.000,33.643483,13.003016,,,,,"STBU02",31.0,,,16,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624380,true,2017-03-15 06:00:00.000,33.642199,13.006283,,,,,"STBU02",34.0,,,16,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2599624381,true,2017-03-15 09:00:00.000,33.663316,13.048749,,,,,"STBU02",43.0,,,16,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865295,true,2017-03-15 12:00:00.000,33.591766,13.031782,,,,,"STBU02",33.0,,,9,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865296,true,2017-03-15 15:00:00.000,33.668816,12.936849,,,,,"STBU02",40.0,,,9,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865297,true,2017-03-15 18:00:00.000,33.662883,12.936316,,,,,"STBU02",35.0,,,9,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865298,true,2017-03-15 21:00:00.000,33.667082,12.936449,,,,,"STBU02",33.0,,,9,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865291,true,2017-03-16 00:00:00.000,33.662216,12.933299,,,,,"STBU02",30.0,,,8,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865292,true,2017-03-16 03:00:00.000,33.661916,12.936999,,,,,"STBU02",30.0,,,8,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865293,true,2017-03-16 06:00:00.000,33.689283,12.936916,,,,,"STBU02",34.0,,,8,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2606865294,true,2017-03-16 09:00:00.000,33.693449,13.130999,,,,,"STBU02",40.0,,,8,,,4130.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069873,true,2017-03-16 12:00:00.000,33.393883,13.2626,,,,,"STBU02",36.0,,,15,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069874,true,2017-03-16 15:00:00.000,33.383282,13.224182,,,,,"STBU02",34.0,,,15,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069875,true,2017-03-16 18:00:00.000,33.397566,13.256366,,,,,"STBU02",33.0,,,15,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069876,true,2017-03-16 21:00:00.000,33.392899,13.262083,,,,,"STBU02",32.0,,,15,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069877,true,2017-03-17 00:00:00.000,33.392433,13.26295,,,,,"STBU02",30.0,,,17,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069878,true,2017-03-17 03:00:00.000,33.391966,13.262816,,,,,"STBU02",29.0,,,17,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069879,true,2017-03-17 06:00:00.000,33.392883,13.26085,,,,,"STBU02",34.0,,,17,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2615069880,true,2017-03-17 09:00:00.000,33.271299,13.2123,,,,,"STBU02",35.0,,,17,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769420,true,2017-03-17 12:00:00.000,33.392833,13.260566,,,,,"STBU02",53.0,,,12,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769421,true,2017-03-17 15:00:00.000,33.351116,13.275716,,,,,"STBU02",40.0,,,12,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769422,true,2017-03-17 18:00:00.000,33.351133,13.277049,,,,,"STBU02",33.0,,,12,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769423,true,2017-03-17 21:00:00.000,33.349516,13.278966,,,,,"STBU02",32.0,,,12,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769416,true,2017-03-18 00:01:00.000,33.347649,13.279866,,,,,"STBU02",31.0,,,10,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769417,true,2017-03-18 03:00:00.000,33.347549,13.280099,,,,,"STBU02",31.0,,,10,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769418,true,2017-03-18 06:00:00.000,33.35725,13.282482,,,,,"STBU02",35.0,,,10,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2620769419,true,2017-03-18 09:00:00.000,33.142816,13.155283,,,,,"STBU02",44.0,,,10,,,4100.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354548,true,2017-03-18 12:00:00.000,33.398216,13.256583,,,,,"STBU02",40.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354549,true,2017-03-18 15:00:00.000,33.363033,13.246916,,,,,"STBU02",35.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354550,true,2017-03-18 18:00:00.000,33.399433,13.273649,,,,,"STBU02",32.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354551,true,2017-03-18 21:00:00.000,33.397766,13.274216,,,,,"STBU02",30.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354564,true,2017-03-19 00:00:00.000,33.393966,13.258033,,,,,"STBU02",32.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354565,true,2017-03-19 03:00:00.000,33.393733,13.257966,,,,,"STBU02",30.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354566,true,2017-03-19 06:00:00.000,33.392816,13.260816,,,,,"STBU02",33.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354567,true,2017-03-19 09:00:00.000,33.392949,13.260416,,,,,"STBU02",42.0,,,7,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354552,true,2017-03-19 12:00:00.000,33.464533,13.375549,,,,,"STBU02",36.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354553,true,2017-03-19 15:00:00.000,33.233499,13.114333,,,,,"STBU02",34.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354554,true,2017-03-19 18:00:00.000,33.243949,13.124949,,,,,"STBU02",33.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354555,true,2017-03-19 21:00:00.000,33.248499,13.139449,,,,,"STBU02",31.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354596,true,2017-03-20 00:00:00.000,33.248466,13.139733,,,,,"STBU02",30.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354597,true,2017-03-20 03:00:00.000,33.247799,13.141749,,,,,"STBU02",29.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354598,true,2017-03-20 06:00:00.000,33.267532,13.158766,,,,,"STBU02",31.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354599,true,2017-03-20 09:00:00.000,33.271182,13.162966,,,,,"STBU02",39.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354556,true,2017-03-20 12:00:00.000,33.271266,13.163066,,,,,"STBU02",42.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354557,true,2017-03-20 15:00:00.000,33.271482,13.162883,,,,,"STBU02",35.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354558,true,2017-03-20 18:00:00.000,33.273799,13.160616,,,,,"STBU02",31.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354559,true,2017-03-20 21:00:00.000,33.272699,13.1628,,,,,"STBU02",29.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354588,true,2017-03-21 00:01:00.000,33.269949,13.163866,,,,,"STBU02",28.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354589,true,2017-03-21 03:00:00.000,33.269982,13.163916,,,,,"STBU02",27.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354590,true,2017-03-21 06:00:00.000,33.271716,13.162883,,,,,"STBU02",32.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354591,true,2017-03-21 09:00:00.000,33.189049,13.218349,,,,,"STBU02",34.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354592,true,2017-03-21 12:00:00.000,33.363416,13.174432,,,,,"STBU02",36.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354593,true,2017-03-21 15:00:00.000,33.323516,13.168166,,,,,"STBU02",39.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354594,true,2017-03-21 18:00:00.000,33.320199,13.170749,,,,,"STBU02",32.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354595,true,2017-03-21 21:00:00.000,33.321782,13.171366,,,,,"STBU02",30.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354580,true,2017-03-22 00:00:00.000,33.320849,13.173616,,,,,"STBU02",29.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354581,true,2017-03-22 03:00:00.000,33.320866,13.173599,,,,,"STBU02",29.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354582,true,2017-03-22 06:00:00.000,33.323499,13.167799,,,,,"STBU02",33.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354583,true,2017-03-22 09:00:00.000,33.311316,13.163333,,,,,"STBU02",41.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354584,true,2017-03-22 12:00:00.000,33.322416,13.168549,,,,,"STBU02",48.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354585,true,2017-03-22 15:00:00.000,33.326616,13.182449,,,,,"STBU02",39.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354586,true,2017-03-22 18:00:00.000,33.324332,13.186133,,,,,"STBU02",31.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354587,true,2017-03-22 21:00:00.000,33.318099,13.200166,,,,,"STBU02",30.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354572,true,2017-03-23 00:01:00.000,33.317032,13.201933,,,,,"STBU02",29.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354573,true,2017-03-23 03:00:00.000,33.31645,13.209483,,,,,"STBU02",29.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354574,true,2017-03-23 06:00:00.000,33.322632,13.168982,,,,,"STBU02",35.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354575,true,2017-03-23 09:00:00.000,33.136083,13.75595,,,,,"STBU02",38.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354568,true,2017-03-23 12:00:00.000,33.538566,14.8255,,,,,"STBU02",30.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354569,true,2017-03-23 15:00:00.000,33.4589,15.585783,,,,,"STBU02",31.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354570,true,2017-03-23 18:00:00.000,33.483282,15.699499,,,,,"STBU02",30.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354571,true,2017-03-23 21:00:00.000,33.483116,15.705366,,,,,"STBU02",30.0,,,9,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354560,true,2017-03-24 00:00:00.000,33.484133,15.7024,,,,,"STBU02",30.0,,,6,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354561,true,2017-03-24 03:00:00.000,33.483249,15.704933,,,,,"STBU02",30.0,,,6,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354562,true,2017-03-24 06:00:00.000,33.476616,15.71325,,,,,"STBU02",35.0,,,6,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354563,true,2017-03-24 09:00:00.000,33.223549,15.819133,,,,,"STBU02",40.0,,,6,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354576,true,2017-03-24 12:00:00.000,33.229566,16.355383,,,,,"STBU02",32.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354577,true,2017-03-24 15:00:00.000,33.6133,17.028432,,,,,"STBU02",28.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354578,true,2017-03-24 18:00:00.000,33.728967,17.096249,,,,,"STBU02",32.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2657354579,true,2017-03-24 21:00:00.000,33.72795,17.099766,,,,,"STBU02",30.0,,,8,,,3930.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2659674214,true,2017-03-25 00:01:00.000,33.72815,17.10235,,,,,"STBU02",29.0,,,7,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2659674215,true,2017-03-25 03:00:00.000,33.7284,17.102883,,,,,"STBU02",27.0,,,7,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2659674216,true,2017-03-25 06:00:00.000,33.727733,17.10275,,,,,"STBU02",32.0,,,7,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2659674217,true,2017-03-25 09:00:00.000,33.834449,17.386249,,,,,"STBU02",35.0,,,7,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665197264,true,2017-03-25 12:00:00.000,33.986233,18.057683,,,,,"STBU02",28.0,,,19,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665197265,true,2017-03-25 15:00:00.000,33.716083,18.507483,,,,,"STBU02",28.0,,,19,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665197266,true,2017-03-25 18:00:00.000,33.73325,18.634266,,,,,"STBU02",30.0,,,19,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665197267,true,2017-03-25 21:00:00.000,33.732617,18.633999,,,,,"STBU02",28.0,,,19,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665105967,true,2017-03-26 00:00:00.000,33.731033,18.639316,,,,,"STBU02",27.0,,,26,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665105968,true,2017-03-26 03:00:00.000,33.7294,18.641233,,,,,"STBU02",26.0,,,26,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665105969,true,2017-03-26 06:00:00.000,33.7289,18.642016,,,,,"STBU02",34.0,,,26,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2665105970,true,2017-03-26 09:00:00.000,33.577382,18.971433,,,,,"STBU02",34.0,,,26,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556108,true,2017-03-26 12:00:00.000,33.166333,19.7643,,,,,"STBU02",29.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556109,true,2017-03-26 15:00:00.000,33.001566,20.6561,,,,,"STBU02",23.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556110,true,2017-03-26 18:00:00.000,33.057116,20.8193,,,,,"STBU02",29.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556111,true,2017-03-26 21:00:00.000,33.056483,20.820017,,,,,"STBU02",27.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556116,true,2017-03-27 00:01:00.000,33.056483,20.819833,,,,,"STBU02",25.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556117,true,2017-03-27 01:40:00.000,33.056466,20.819867,,,,,"STBU02",27.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556118,true,2017-03-27 01:42:00.000,33.056466,20.819867,,,,,"STBU02",26.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556119,true,2017-03-27 01:44:00.000,33.056466,20.819867,,,,,"STBU02",26.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556112,true,2017-04-15 06:00:00.000,26.601616,41.581599,,,,,"STBU02",28.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556113,true,2017-04-15 12:00:00.000,25.694616,42.05075,,,,,"STBU02",34.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556114,true,2017-04-15 18:00:00.000,25.045449,42.194366,,,,,"STBU02",27.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
2805556115,true,2017-04-16 00:00:00.000,25.045116,42.194283,,,,,"STBU02",26.0,,,20,,,3900.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1112716466,true,2015-12-15 21:00:00.000,25.416016,11.012716,,,,,"BALK05",24.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716467,true,2015-12-16 00:00:00.000,25.4162,11.0125,,,,,"BALK05",24.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716468,true,2015-12-16 03:00:00.000,25.41605,11.01285,,,,,"BALK05",23.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716469,true,2015-12-16 06:00:00.000,25.452716,11.023532,,,,,"BALK05",29.0,,,8,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716462,true,2015-12-16 09:00:00.000,25.45275,11.015916,,,,546,"BALK05",39.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716463,true,2015-12-16 12:00:00.000,25.433716,10.972683,,,,546,"BALK05",55.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716464,true,2015-12-16 15:00:00.000,25.435916,11.01585,,,,546,"BALK05",33.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716465,true,2015-12-16 18:00:00.000,25.4139,11.01595,,,,546,"BALK05",26.0,,,9,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716474,true,2015-12-16 21:00:00.000,25.413716,11.015966,,,,,"BALK05",25.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716475,true,2015-12-17 00:00:00.000,25.41385,11.01595,,,,,"BALK05",23.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716476,true,2015-12-17 03:00:00.000,25.413733,11.016083,,,,,"BALK05",24.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716477,true,2015-12-17 06:00:00.000,25.442666,11.027299,,,,,"BALK05",30.0,,,12,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716470,true,2015-12-17 09:00:00.000,25.439633,11.030016,,,,638,"BALK05",37.0,,,10,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716471,true,2015-12-17 12:00:00.000,25.416216,11.05205,,,,638,"BALK05",33.0,,,10,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716472,true,2015-12-17 15:00:00.000,25.420149,11.050133,,,,638,"BALK05",35.0,,,10,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716473,true,2015-12-17 18:00:00.000,25.4006,11.038249,,,,638,"BALK05",27.0,,,10,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716482,true,2015-12-17 21:00:00.000,25.400716,11.038249,,,,,"BALK05",26.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716483,true,2015-12-18 00:00:00.000,25.4005,11.038333,,,,,"BALK05",27.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716484,true,2015-12-18 03:00:00.000,25.400566,11.038333,,,,,"BALK05",26.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716485,true,2015-12-18 06:00:00.000,25.4543,11.024966,,,,,"BALK05",28.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716478,true,2015-12-18 09:00:00.000,25.445633,10.982283,,,,606,"BALK05",31.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716479,true,2015-12-18 12:00:00.000,25.818,10.731117,,,,606,"BALK05",26.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716480,true,2015-12-18 15:00:00.000,25.607516,10.91625,,,,606,"BALK05",34.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716481,true,2015-12-18 18:00:00.000,25.611516,10.909816,,,,606,"BALK05",29.0,,,5,,,4130.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716486,true,2015-12-18 21:00:00.000,25.61145,10.90985,,,,,"BALK05",27.0,,,11,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716487,true,2015-12-19 00:00:00.000,25.61135,10.910166,,,,,"BALK05",26.0,,,11,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716488,true,2015-12-19 03:00:00.000,25.6113,10.91,,,,,"BALK05",25.0,,,11,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716489,true,2015-12-19 06:00:00.000,25.617482,10.910783,,,,,"BALK05",30.0,,,11,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716498,true,2015-12-19 09:00:00.000,25.642683,10.888099,,,,,"BALK05",32.0,,,12,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716499,true,2015-12-19 12:00:00.000,26.047883,10.599583,,,,,"BALK05",30.0,,,12,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716500,true,2015-12-19 15:00:00.000,26.106216,10.70645,,,,,"BALK05",34.0,,,12,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716501,true,2015-12-19 18:00:00.000,26.10755,10.704133,,,,,"BALK05",29.0,,,12,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
1112716490,true,2015-12-19 21:00:00.000,26.107566,10.704133,,,,,"BALK05",28.0,,,11,,,4140.0,"gps","Ciconia ciconia","48500691933","Viktor","White Stork Bulgaria"
